"","X.1","X","median","Identifier","Depth","d_g_wet_sed","NorTi.x","NorAl.x","NorSi.x","NorSr","NorRb","NorCa","NorFe.x","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","Depth.mm","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al.x","NorSi.y","NorAl.y","NorTi.y","NorFe.y","Al_Si","Si_Al.y","Ti_Al","roll_Al_Si","roll_Si_Al","roll_Ti_Al","roll_Fe","sumdepth_sand_coarse","roll_Ti"
"6958",6958,1348,25347,NA,112.4,NA,0.754813863928113,0.00224646983311938,0.0420410783055199,0.0117597736086364,0.00542920029347029,0.076379974326059,0.981762917933131,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146002312834656,25.347,1.30066889977876,0.0556972789115646,18.7142857142857,0.0420410783055199,0.00224646983311938,0.754813863928113,0.981762917933131,0.0534351145038167,18.7142857142857,336.000000000001,0.150133992840522,9.44721306752846,146.850806470034,0.97892428506086,NA,0.746518803290205
"6959",6959,1349,25360,NA,112.5,NA,0.75241066364152,0.00652297220646625,0.0484968803176404,0.0101156377110974,0.00732585131077369,0.0794100964265457,0.980450199118342,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142732274856533,25.36,1.30307855337025,0.0644553335846212,7.43478260869565,0.0484968803176404,0.00652297220646625,0.75241066364152,0.980450199118342,0.134502923976608,7.43478260869566,115.347826086957,0.147089416126609,9.53086012635199,145.775865293564,0.978676560974917,NA,0.748745518541857
"6960",6960,1350,25373,NA,112.6,NA,0.746199193298169,0.00403350915296308,0.0471610300961837,0.0121773631893295,0.00848405546292974,0.078188023580515,0.977776839794863,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155191493846683,25.373,1.31034293333008,0.0632016632016632,11.6923076923077,0.0471610300961837,0.00403350915296308,0.746199193298169,0.977776839794863,0.0855263157894737,11.6923076923077,185,0.131606640164829,11.1894459849379,166.808188525887,0.979160275599596,NA,0.749928351953443
"6961",6961,1351,25386,NA,112.7,NA,0.748508098891731,0.0122193805058255,0.0639386189258312,0.0112622184445389,0.00949851253718657,0.0710429099175902,0.975265618359541,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107796714595283,25.386,1.30294597988125,0.0854214123006834,5.23255813953488,0.0639386189258312,0.0122193805058255,0.748508098891731,0.975265618359541,0.191111111111111,5.23255813953489,61.2558139534885,0.10745719660362,12.2917681910336,181.21892872908,0.978590737848066,NA,0.750918662459758
"6962",6962,1352,25400,NA,112.8,NA,0.755750605326877,0,0.0511501210653753,0.0158171838243531,0.00766214853814271,0.074455205811138,0.975266046824241,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132554544510665,25.4,1.29046015967453,0.0676812174609531,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752408857046785
"6963",6963,1353,25416,NA,112.9,NA,0.742721330956625,0.00802139037433155,0.053475935828877,0.0172457578206164,0.00671822694216784,0.0811051693404635,0.974073646542768,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159738062751237,25.416,1.31149275770518,0.072,6.66666666666667,0.053475935828877,0.00802139037433155,0.742721330956625,0.974073646542768,0.15,6.66666666666667,92.5925925925926,0.100909577556001,13.1717681910336,193.60892872908,0.978238537558062,NA,0.751848606300662
"6964",6964,1354,25430,NA,113,NA,0.763814616755793,0.00207961972667855,0.0493166963755199,0.0134733410049866,0.00616129650939777,0.0715983363042187,0.980101649405447,0.769230769230769,30.8523986467079,0.969291106393017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132574177202958,25.43,1.2831669202251,0.0645663166083236,23.7142857142857,0.0493166963755199,0.00207961972667855,0.763814616755793,0.980101649405447,0.0421686746987952,23.7142857142857,367.285714285714,0.125613014462427,11.6331521196051,163.87142872908,0.977892634457329,NA,0.749917148477435
"6965",6965,1355,25448,NA,113.1,NA,0.747726606042828,0.00997359929598123,0.0566148430624817,0.0144264015070224,0.00770202923432768,0.082135523613963,0.977013138755753,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112307147870813,25.448,1.30664487642933,0.0757159670459003,5.67647058823529,0.0566148430624817,0.00997359929598123,0.747726606042828,0.977013138755753,0.176165803108808,5.6764705882353,74.9705882352941,0.136051610953655,11.3082785098983,157.848274027361,0.978063190869482,NA,0.752682607090617
"6966",6966,1356,25458,NA,113.2,NA,0.759818731117825,0.0027190332326284,0.0586102719033233,0.0104313883841443,0.00296116831549902,0.0794561933534743,0.985081992956009,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115536486935044,25.458,1.29646974023236,0.0771371769383698,21.5555555555556,0.0586102719033233,0.0027190332326284,0.759818731117825,0.985081992956009,0.0463917525773196,21.5555555555556,279.444444444444,0.146339559084853,10.6698169714368,149.032889411976,0.977530549207139,NA,0.751617600439302
"6967",6967,1357,25468,NA,113.3,NA,0.75232486050837,0.00402975821450713,0.0573465592064476,0.0152057465873466,0.0099972846881094,0.0774953502789833,0.973538051393449,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116982072386878,25.468,1.29403945356212,0.0762257931602802,14.2307692307692,0.0573465592064476,0.00402975821450713,0.75232486050837,0.973538051393449,0.0702702702702703,14.2307692307692,186.692307692308,0.138026570039469,11.072648114005,153.876873234019,0.977513371565158,NA,0.752484555692892
"6968",6968,1358,25483,NA,113.4,NA,0.749211356466877,0.00315457413249211,0.0529968454258675,0.010018018018018,0.0105465465465465,0.0832807570977918,0.977321321321321,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117372038123993,25.483,1.30446677414256,0.0707368421052632,16.8,0.0529968454258675,0.00315457413249211,0.749211356466877,0.977321321321321,0.0595238095238095,16.8,237.5,0.133026570039469,11.4059814473383,155.126309626933,0.97827872280575,NA,0.751089372337264
"6969",6969,1359,25496,NA,113.5,NA,0.733096085409253,0.0189798339264531,0.0631672597864769,0.0113545347467609,0.0103415783274441,0.0762158956109134,0.978303886925795,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0953492922067452,25.496,1.3344824865347,0.0861650485436893,3.328125,0.0631672597864769,0.0189798339264531,0.733096085409253,0.978303886925795,0.300469483568074,3.32812500000001,38.6250000000001,0.13585816071937,10.4533028759098,135.285238198362,0.979193725174068,NA,NA
"6970",6970,1360,25519,NA,113.6,NA,0.773853779429988,0,0.0591697645600991,0.0173255991451687,0.00363812140640106,0.0684634448574969,0.977713326209739,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1246525578424,25.519,1.26343419415734,0.0764611689351481,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6971",6971,1361,25537,NA,113.7,NA,0.73785803237858,0.013387297633873,0.0560398505603985,0.0114392523364486,0.00563239875389408,0.0712951432129514,0.982155763239875,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167269058101933,25.537,1.33109042680442,0.0759493670886076,4.18604651162791,0.0560398505603985,0.013387297633873,0.73785803237858,0.982155763239875,0.238888888888889,4.1860465116279,55.1162790697673,0.121531054092699,12.9256558170863,178.148179374833,0.979865453288752,NA,NA
"6972",6972,1362,25550,NA,113.8,NA,0.764420157862781,0.00789313904068002,0.0418943533697632,0.0142711771859721,0.0122856220992281,0.0728597449908925,0.972450423171428,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14260119181368,25.55,1.27214126049511,0.0548054011119936,5.30769230769231,0.0418943533697632,0.00789313904068002,0.764420157862781,0.972450423171428,0.188405797101449,5.30769230769231,96.8461538461539,0.142129974073063,11.166326676625,155.062225496426,0.978850017089612,NA,NA
"6973",6973,1363,25565,NA,113.9,NA,0.728769497400347,0.00664355863662623,0.061525129982669,0.0162321193060769,0.00778634472963376,0.0782784517619873,0.975093841939738,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176524247131501,25.565,1.33800034910637,0.084423305588585,9.26086956521739,0.061525129982669,0.00664355863662623,0.728769497400347,0.975093841939738,0.107981220657277,9.26086956521739,109.695652173913,0.138256100199189,12.9146783249767,173.835851870052,0.979485526456778,NA,NA
"6974",6974,1364,25578,141,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.08,5.5,3.98,0.7,0.119,24227,27368,25626,1140,NA,0.079221865934225,25.578,NA,NA,NA,0.0682492581602374,0.00682492581602374,0.717210682492582,0.981727158948686,0.1,10,105.086956521739,0.150940082883171,11.7712636908303,156.780973821272,0.980475574633963,NA,NA
"6975",6975,1364,25578,141,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.08,5.5,3.98,0.7,0.119,24227,27368,25626,1140,NA,0.079221865934225,25.578,NA,NA,NA,0.0682492581602374,0.00682492581602374,0.717210682492582,0.981727158948686,0.1,10,105.086956521739,0.150940082883171,11.7712636908303,156.780973821272,0.980475574633963,NA,NA
"6976",6976,1365,25578,NA,114,NA,0.717210682492582,0.00682492581602374,0.0682492581602374,0.0103379224030038,0.00545682102628285,0.0845697329376855,0.981727158948686,0.769230769230769,30.9216868493836,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079221865934225,25.578,1.36881279505878,0.0951592883740174,10,0.0682492581602374,0.00682492581602374,0.717210682492582,0.981727158948686,0.1,10,105.086956521739,0.150940082883171,11.7712636908303,156.780973821272,0.980475574633963,NA,NA
"6977",6977,1365,25578,NA,114,NA,0.717210682492582,0.00682492581602374,0.0682492581602374,0.0103379224030038,0.00545682102628285,0.0845697329376855,0.981727158948686,0.769230769230769,30.9216868493836,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079221865934225,25.578,1.36881279505878,0.0951592883740174,10,0.0682492581602374,0.00682492581602374,0.717210682492582,0.981727158948686,0.1,10,105.086956521739,0.150940082883171,11.7712636908303,156.780973821272,0.980475574633963,NA,NA
"6978",6978,1366,25588,NA,114.1,NA,0.747234513274336,0.00442477876106195,0.0627765486725664,0.00955688501318191,0.000709795173392821,0.0849004424778761,0.989251673088623,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102282260247013,25.588,1.32388380824888,0.0840118430792006,14.1875,0.0627765486725664,0.00442477876106195,0.747234513274336,0.989251673088623,0.0704845814977974,14.1875,168.875,0.125951500285119,13.4153742677534,174.649243052041,0.979934910082647,NA,NA
"6979",6979,1367,25603,NA,114.2,NA,0.783295063145809,0,0.0502296211251435,0.0122280531920314,0.00906913945075661,0.0720436280137773,0.977709278035359,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129721450475813,25.603,1.24820048540681,0.0641260534994503,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6980",6980,1368,25616,NA,114.3,NA,0.746516454195079,0.00148235991698784,0.0450637414764305,0.00868763985783862,0.00637093589574832,0.0770827156833679,0.983730419902593,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153558511276226,25.616,1.31776120187905,0.0603653693407466,30.4,0.0450637414764305,0.00148235991698784,0.746516454195079,0.983730419902593,0.0328947368421051,30.4000000000001,503.600000000002,0.129377426211045,13.3628713115059,174.327445653539,0.979128406663433,NA,NA
"6981",6981,1369,25629,NA,114.4,NA,0.753144194208833,0.0155016086575022,0.0614214682655747,0.0160846017368569,0.00576617798113736,0.0719508628253875,0.974927630964609,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11349254592293,25.629,1.29447672631767,0.0815533980582524,3.9622641509434,0.0614214682655747,0.0155016086575022,0.753144194208833,0.974927630964609,0.252380952380953,3.96226415094339,48.5849056603773,0.120348167255617,13.8513328499674,175.94667642277,0.979797150050358,NA,0.752566483340891
"6982",6982,1370,25644,NA,114.5,NA,0.750143102461362,0.0020034344590727,0.0635374928448769,0.0141201163955541,0.00577207460764204,0.0872925014310246,0.979893145065115,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104737361555381,25.644,1.30627495187238,0.0847004959938955,31.7142857142857,0.0635374928448769,0.0020034344590727,0.750143102461362,0.979893145065115,0.0315315315315316,31.7142857142856,374.42857142857,0.116311611026188,14.4041932618667,180.692900679063,0.980605968965701,NA,NA
"6983",6983,1371,25654,NA,114.6,NA,0.755781938325991,0.0112885462555066,0.0605726872246696,0.00983119577517918,0.00261693700490381,0.072136563876652,0.987221803093172,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112471480280822,25.654,1.30622571542237,0.0801457194899818,5.36585365853659,0.0605726872246696,0.0112885462555066,0.755781938325991,0.987221803093172,0.186363636363636,5.36585365853659,66.9512195121952,0.117869399970912,14.2694106531711,182.801596331237,0.980642306208816,NA,NA
"6984",6984,1372,25667,NA,114.7,NA,0.768432259781741,0,0.0572265105137077,0.0124110153615586,0.0101629823904084,0.079850944902848,0.976910828025478,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121421511780143,25.667,1.27130376892682,0.0744717700034638,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6985",6985,1373,25681,NA,114.8,NA,0.740886441122476,0.003409388932599,0.0674009965906111,0.020145900768153,0.00589400454128219,0.0857592446892211,0.972897241412629,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0978778783057338,25.681,1.31315298460402,0.0909734513274336,19.7692307692308,0.0674009965906111,0.003409388932599,0.740886441122476,0.972897241412629,0.0505836575875486,19.7692307692308,217.307692307693,0.123919983354678,13.6140752873174,173.804340233676,0.979915107855979,NA,NA
"6986",6986,1374,25692,NA,114.9,NA,0.763020184400698,0.0147022177921754,0.0538250685272863,0.0148885109159114,0.00878398844334677,0.0752554198853725,0.974090729047741,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128036184098246,25.692,1.27662511288981,0.0705421293272371,3.66101694915254,0.0538250685272863,0.0147022177921754,0.763020184400698,0.974090729047741,0.273148148148148,3.66101694915255,51.8983050847459,0.132448691488649,11.4202291334713,131.528955618291,0.979382102015742,NA,NA
"6987",6987,1375,25705,142,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.715,NA,NA,0.65,NA,24280,27553,25757,1150,NA,0.109110382369408,25.705,NA,NA,NA,0.0689206762028609,0.00676202860858257,0.764369310793238,0.979137857040675,0.0981132075471697,10.1923076923077,113.038461538462,0.117414677883207,12.0040027183769,136.893798385586,0.97987130439329,NA,NA
"6988",6988,1375,25705,142,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.715,NA,NA,0.65,NA,24280,27553,25757,1150,NA,0.109110382369408,25.705,NA,NA,NA,0.0689206762028609,0.00676202860858257,0.764369310793238,0.979137857040675,0.0981132075471697,10.1923076923077,113.038461538462,0.117414677883207,12.0040027183769,136.893798385586,0.97987130439329,NA,NA
"6989",6989,1376,25705,NA,115,NA,0.764369310793238,0.00676202860858257,0.0689206762028609,0.00875017881836822,0.00987077392589767,0.0788036410923277,0.979137857040675,0.769230769230769,30.4815961368617,0.912885840274375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109110382369408,25.705,1.28097484189228,0.0901667233752977,10.1923076923077,0.0689206762028609,0.00676202860858257,0.764369310793238,0.979137857040675,0.0981132075471697,10.1923076923077,113.038461538462,0.117414677883207,12.0040027183769,136.893798385586,0.97987130439329,NA,NA
"6990",6990,1376,25705,NA,115,NA,0.764369310793238,0.00676202860858257,0.0689206762028609,0.00875017881836822,0.00987077392589767,0.0788036410923277,0.979137857040675,0.769230769230769,30.4815961368617,0.912885840274375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109110382369408,25.705,1.28097484189228,0.0901667233752977,10.1923076923077,0.0689206762028609,0.00676202860858257,0.764369310793238,0.979137857040675,0.0981132075471697,10.1923076923077,113.038461538462,0.117414677883207,12.0040027183769,136.893798385586,0.97987130439329,NA,NA
"6991",6991,1377,25715,NA,115.1,NA,0.744638403990025,0.00473815461346633,0.070074812967581,0.0117324292373921,0.00497401467668905,0.0780548628428928,0.983182031093168,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0967307158481928,25.715,1.32034827350422,0.09410582719357,14.7894736842105,0.070074812967581,0.00473815461346633,0.744638403990025,0.983182031093168,0.0676156583629893,14.7894736842105,157.157894736842,0.118949024730054,10.9659074802817,119.657607909396,0.979726278667175,NA,NA
"6992",6992,1378,25726,NA,115.2,NA,0.760282944720985,0.00602567461357087,0.0521351847000262,0.0123332604417232,0.00242729061884977,0.0754519255960178,0.982090531379838,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125902049432898,25.726,1.29174347287279,0.0685733976567884,8.65217391304348,0.0521351847000262,0.00602567461357087,0.760282944720985,0.982090531379838,0.115577889447236,8.65217391304347,126.173913043478,0.10656266109369,12.029322114428,127.075529436437,0.978630533707664,NA,NA
"6993",6993,1379,25738,NA,115.3,NA,0.755135387488329,0.00957049486461251,0.073062558356676,0.0100626893983206,0.00758749913252678,0.0842670401493931,0.981979689560249,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0989866961510745,25.738,1.30040216076541,0.0967542503863988,7.63414634146341,0.073062558356676,0.00957049486461251,0.755135387488329,0.981979689560249,0.130990415335463,7.63414634146341,78.9024390243903,0.105628006675142,12.4773990375049,130.369760205668,0.979161582557822,NA,NA
"6994",6994,1380,25751,NA,115.4,NA,0.756548906512857,0,0.0824321076664263,0.0140625715725345,0.00803902707159544,0.0783465513097813,0.977760982089689,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094989636334707,25.751,1.29239626635171,0.108958068614994,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748689572412371
"6995",6995,1381,25764,NA,115.5,NA,0.735479356193142,0.00909727081875437,0.0769769069279216,0.0144600090375056,0.00632625395390872,0.0816421740144623,0.978400361500226,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084816654915846,25.764,1.33028935926149,0.104662226450999,8.46153846153846,0.0769769069279216,0.00909727081875437,0.735479356193142,0.978400361500226,0.118181818181818,8.46153846153846,80.8461538461539,0.0847104982576334,13.6744552373265,141.400982328772,0.9795417785937,NA,NA
"6996",6996,1382,25780,NA,115.6,NA,0.746410318812363,0.00730104648332928,0.0715502555366269,0.0135258944932009,0.00576236859870769,0.091019712825505,0.979819654740091,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0947221239639106,25.78,1.31270914943822,0.0958591457450277,9.8,0.0715502555366269,0.00730104648332928,0.746410318812363,0.979819654740091,0.102040816326531,9.8,102.233333333333,0.08098892109266,14.2973297312537,147.0234519644,0.979434923254703,NA,NA
"6997",6997,1383,25792,NA,115.7,NA,0.736573511543135,0.00364520048602673,0.0777642770352369,0.0114389490318168,0.00945777023042996,0.0865127582017011,0.978442887803958,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084489210073274,25.792,1.32837099416473,0.105575717584955,21.3333333333333,0.0777642770352369,0.00364520048602673,0.736573511543135,0.978442887803958,0.046875,21.3333333333333,202.066666666667,0.0948751285357133,13.3026960883228,136.658642882873,0.978395462158346,NA,NA
"6998",6998,1384,25805,NA,115.8,NA,0.744324696170603,0.00527401972024765,0.0843843155239624,0.0134758680044391,0.00874232781464453,0.0802568218298555,0.976264353498064,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0855889833162614,25.805,1.31161085816545,0.113370301910043,16,0.0843843155239624,0.00527401972024765,0.744324696170603,0.976264353498064,0.0625,16,141.130434782609,0.104970882898076,12.8992968788366,129.384887942161,0.977914730537332,NA,NA
"6999",6999,1385,25817,NA,115.9,NA,0.743132887899035,0.00296956198960653,0.0720118782479584,0.0123604833502444,0.00629554469144913,0.0866122246968572,0.978207729914215,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09356087341254,25.817,1.31632948271174,0.0969030969030969,24.25,0.0720118782479584,0.00296956198960653,0.743132887899035,0.978207729914215,0.0412371134020618,24.25,250.25,0.0968336734255986,14.1512668600749,143.694644039722,0.977828084764759,NA,NA
"7000",7000,1386,25831,143,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.3,5,4.71,0.7,0.138,24480,27631,25885,1160,NA,0.0917220280688967,25.831,NA,NA,NA,0.071257197696737,0.00455854126679463,0.739443378119002,0.977892689406518,0.0639730639730641,15.6315789473684,162.210526315789,0.0969813035732288,14.1408272996353,144.94217151225,0.977929843695648,NA,NA
"7001",7001,1386,25831,143,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.3,5,4.71,0.7,0.138,24480,27631,25885,1160,NA,0.0917220280688967,25.831,NA,NA,NA,0.071257197696737,0.00455854126679463,0.739443378119002,0.977892689406518,0.0639730639730641,15.6315789473684,162.210526315789,0.0969813035732288,14.1408272996353,144.94217151225,0.977929843695648,NA,NA
"7002",7002,1387,25831,NA,116,NA,0.739443378119002,0.00455854126679463,0.071257197696737,0.0126429147492765,0.00877650742445087,0.0858925143953935,0.977892689406518,0.833333333333333,31.2957312167393,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0917220280688967,25.831,1.32247135932718,0.0963659961064244,15.6315789473684,0.071257197696737,0.00455854126679463,0.739443378119002,0.977892689406518,0.0639730639730641,15.6315789473684,162.210526315789,0.0969813035732288,14.1408272996353,144.94217151225,0.977929843695648,NA,NA
"7003",7003,1387,25831,NA,116,NA,0.739443378119002,0.00455854126679463,0.071257197696737,0.0126429147492765,0.00877650742445087,0.0858925143953935,0.977892689406518,0.833333333333333,31.2957312167393,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0917220280688967,25.831,1.32247135932718,0.0963659961064244,15.6315789473684,0.071257197696737,0.00455854126679463,0.739443378119002,0.977892689406518,0.0639730639730641,15.6315789473684,162.210526315789,0.0969813035732288,14.1408272996353,144.94217151225,0.977929843695648,NA,NA
