"","median","Depth","d_g_wet_sed","Identifier","NorTi","NorAl","NorSi","NorSr","NorRb","NorCa","NorFe","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al"
"1337",24122,100.2,NA,NA,0.756746031746032,0,0.0273809523809524,0.0118513845391253,0.00702971858594507,0.0686507936507937,0.980082464006489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152398806853316,24.122,1.29512732527339,0.0361824855794442,Inf
"1338",24127,100.3,NA,NA,0.721109399075501,0.012326656394453,0.0427580893682589,0.00835642345076307,0.00738883757751682,0.0662557781201849,0.984078814267494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186147380010286,24.127,1.36467339841796,0.0592948717948718,3.46875
"1339",24134,100.4,NA,NA,0.704581358609795,0,0.0438388625592417,0.0121905299821143,0.00536571589946343,0.0809636650868878,0.982443754118422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200146236695671,24.134,1.39436523846852,0.062219730941704,Inf
"1340",24135,103,NA,130,NA,NA,NA,NA,NA,NA,NA,0.178571428571429,32.0544869139414,1.01781080443501,NA,NA,-26.385,NA,NA,0.7,NA,23303,25453,24200,NA,NA,24.135,NA,NA,NA
"1341",24139,100.5,NA,NA,0.671792618629174,0.0140597539543058,0.0606326889279438,0.0143238434163701,0.0050711743772242,0.0724956063268893,0.978403024911032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237878522172951,24.139,1.45640633400753,0.0902550686723349,4.3125
"1342",24142,100.6,NA,NA,0.67545820295038,0.00804649083594099,0.0496200268216361,0.01303192114982,0.00298746206864106,0.0661600357621815,0.981769424384277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232171673402091,24.142,1.45348656674231,0.0734612839179351,6.16666666666667
"1343",24149,100.7,NA,NA,0.695008460236887,0.0203045685279188,0.0499153976311337,0.00975767665556789,0.00446263411024787,0.0681049069373943,0.984831668516463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213337532802438,24.149,1.4170067342501,0.0718198417528911,2.45833333333333
"1344",24156,100.8,NA,NA,NA,NA,NA,0.00906943788379783,0.00325932923948984,NA,0.986608408124705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.156,NA,NA,NA
"1345",24163,100.9,NA,NA,NA,NA,NA,0.0104954966131553,0.0053345904771357,NA,0.983748108081284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.163,NA,NA,NA
"1346",24167,101,NA,NA,NA,NA,NA,0.0138520694514103,0.00816794440065917,NA,0.977215734040267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.167,NA,NA,NA
"1347",24174,101.1,NA,NA,NA,NA,NA,0.0146302326678937,0.0112086459955637,NA,0.970975506158856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.174,NA,NA,NA
"1348",24181,101.2,NA,NA,NA,NA,NA,0.00538320939432635,0.0102656551240642,NA,0.982323042640026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.181,NA,NA,NA
"1349",24181,104,NA,131,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,31.5074710719099,0.850209955178108,NA,NA,-26.66,NA,NA,0.65,NA,23321,25534,24256,NA,NA,24.181,NA,NA,NA
"1350",24187,101.3,NA,NA,NA,NA,NA,0.0144233206590621,0.0111026615969582,NA,0.973282636248416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.187,NA,NA,NA
"1351",24193,101.4,NA,NA,0.69892952720785,0,0.0374665477252453,0.0116397389124662,0.00627900627900628,0.0749330954504906,0.977886977886978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20698399802189,24.193,1.3991209983552,0.0536056158264199,Inf
"1352",24199,101.5,NA,NA,0.728979940247546,0,0.039265898420828,0.0158244002041858,0.00911543790563699,0.0806658130601793,0.975060161890177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175835242585842,24.199,1.33756789186691,0.053864168618267,Inf
"1353",24204,101.6,NA,NA,0.696483180428135,0,0.0519877675840979,0.0142657969426878,0.00378429517502365,0.084480122324159,0.98122790419758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209146576662183,24.204,1.40883216102133,0.0746432491767289,Inf
"1354",24209,101.7,NA,NA,0.724990035870865,0.018333997608609,0.0450378636907134,0.0116595029889828,0.00802825947334618,0.0601833399760861,0.979225334716664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184830179115898,24.209,1.3506741972535,0.0621220450797141,2.45652173913043
"1355",24215,101.8,NA,NA,0.731598767545361,0.0106128038343033,0.0575145498117083,0.0168040583386176,0.00285351934051997,0.0760013693940431,0.978255125766223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173736413362296,24.215,1.33714703900942,0.0786148806738418,5.41935483870968
"1356",24224,101.9,NA,NA,0.712981341802303,0.0123064708217547,0.0508138150059547,0.00835113614294038,0.00640901145853564,0.0766177054386661,0.983214493799073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193677833850038,24.224,1.37901854670371,0.0712694877505568,4.12903225806452
"1357",24229,102,NA,NA,0.724920382165605,0.00557324840764331,0.0557324840764331,0.0162917394364362,0.00716836535203191,0.0688694267515924,0.9754972238876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181822255541357,24.229,1.34566118967911,0.0768808347062054,10
"1358",24234,102.1,NA,NA,0.70935960591133,0.0133708655876144,0.047853624208304,0.0143664011585807,0.00506879073135409,0.0840957072484166,0.978682114409848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198082996877212,24.234,1.37966992517499,0.0674603174603175,3.57894736842105
"1359",24239,102.2,NA,NA,0.707558369608231,0.00712307083498219,0.0526315789473684,0.0137800148527106,0.00255796682894628,0.074000791452315,0.982231757295706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199014127706003,24.239,1.38819890977978,0.0743847874720358,7.38888888888889
"1360",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth_sand",0.029616,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1361",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth_sand",0.029616,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1362",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth2",16.030014,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1363",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth2",16.030014,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1364",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth69",83.940368,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1365",24239,105,138.884571250482,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth69",83.940368,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1366",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth69",83.940368,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1367",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth69",83.940368,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1368",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth_sand",0.029616,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1369",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth_sand",0.029616,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1370",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth2",16.030014,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1371",24239,105,1559.9999376,132,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,29.9005637522744,0.99,"sumdepth2",16.030014,-25.17,5,5.76,0.6,0.128,23353,25643,24311,7.831,0.199014127706003,24.239,NA,NA,NA
"1372",24247,102.3,NA,NA,0.689834926151173,0.0052128583840139,0.0373588184187663,0.0125177266281226,0.00722700992691175,0.0825369244135534,0.979600741791208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216408222696242,24.247,1.42005094937239,0.0541561712846348,7.16666666666667
"1373",24254,102.4,NA,NA,0.694020078568311,0,0.0528153644696639,0.0110867779906926,0.0121543936490556,0.0707114797031864,0.975526964139064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213086778395653,24.254,1.40561778291987,0.0761006289308176,Inf
"1374",24261,102.5,NA,NA,0.71741778319123,0.00284206252537556,0.0377588306942753,0.0160796766743649,0.00840069284064665,0.0673974827446204,0.974220554272517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190171227380467,24.261,1.35795428702502,0.0526315789473684,13.2857142857143
"1375",24270,102.6,NA,NA,0.720447946909996,0.0145167980091248,0.0352550808793032,0.0153071860388934,0.00542005420054201,0.0671920364993779,0.979272759760565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188287731488355,24.27,1.35925539653582,0.0489349453080023,2.42857142857143
"1376",24274,102.7,NA,NA,0.729972645564674,0.0121141070730754,0.0304806565064478,0.0146964856230032,0.0108916642462968,0.0554904259476358,0.974034272436828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181104699921085,24.274,1.33434352417872,0.0417558886509636,2.51612903225806
"1377",24283,102.8,NA,NA,0.724415793714746,0.00443190975020145,0.0269943593875907,0.0147534357316087,0.00938330061207992,0.0713134568896052,0.97297609423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183573354763875,24.283,1.34311827914169,0.0372636262513904,6.09090909090909
"1378",24291,102.9,NA,NA,0.721513944223108,0.0103585657370518,0.0410358565737052,0.0152693182137143,0.00957139248322901,0.0581673306772908,0.973194487327027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18829636014416,24.291,1.34882283997285,0.0568746548868029,3.96153846153846
"1379",24295,103,NA,NA,0.741328413284133,0.0151291512915129,0.029520295202952,0.0170371850118433,0.00693473359778545,0.066789667896679,0.973887731514512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170149173164598,24.295,1.31370619830977,0.039820806371329,1.95121951219512
"1380",24300,103.1,NA,NA,0.746777546777547,0.0103950103950104,0.0257796257796258,0.013906091656345,0.00577074653755208,0.0677754677754678,0.976888863866682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163656156628734,24.3,1.3081390409796,0.0345211581291759,2.48
"1381",24307,103.2,NA,NA,0.745504300234558,0.00820953870211102,0.0199374511336982,0.0133333333333333,0.00630208333333333,0.0820953870211102,0.978958333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162389162996157,24.307,1.31314914350638,0.02674357629785,2.42857142857143
"1382",24310,103.3,NA,NA,0.754820936639118,0.00275482093663912,0.038961038961039,0.0107559082628335,0.0109056424845899,0.0712317985045258,0.977489955329291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150202910653529,24.31,1.29499581673187,0.0516162669447341,14.1428571428571
"1383",24313,103.4,NA,NA,0.730913642052566,0.00709219858156028,0.0312891113892365,0.0184627184572399,0.0063825124637046,0.0588235294117647,0.975154769079056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179122865473881,24.313,1.33415866522974,0.0428082191780822,4.41176470588235
"1384",24315,103.5,NA,NA,0.72512271307452,0,0.0236501561802767,NA,NA,0.072289156626506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.315,NA,0.0326153846153846,Inf
"1385",24321,103.6,NA,NA,0.714645404951741,0.0138480906420478,0.0428031892572388,0.0140312552512183,0.00512518904385818,0.0725975660931599,0.980675516719879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193060331084075,24.321,1.37225470131736,0.0598943041691133,3.09090909090909
"1386",24330,103.7,NA,NA,0.716371681415929,0.015929203539823,0.031858407079646,0.0165447850215238,0.00536797883927182,0.0646017699115044,0.97411959960583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193611174203098,24.33,1.35979635275428,0.0444718962322421,2
"1387",24335,103.8,NA,NA,0.691006233303651,0.0160284951024043,0.018699910952805,0.0150217644883211,0.00458050015647671,0.07479964381122,0.975134427721984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216717434611465,24.335,1.41118036382962,0.0270618556701031,1.16666666666667
"1388",24340,103.9,NA,NA,0.731730315888732,0,0.0103724658180104,0.0156409478359218,0.00601362721028385,0.0683639792550684,0.973517971918016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176854582243135,24.34,1.33043274383899,0.0141752577319588,Inf
"1389",24346,104,NA,NA,0.750109793588054,0,0.0351339481774264,0.0126572030010255,0.00790737842068333,0.0474308300395257,0.979435418578291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160280354877186,24.346,1.30572274479085,0.0468384074941452,Inf
"1390",24350,104.1,NA,NA,0.701331114808652,0.0124792013311148,0.0465890183028286,0.0156995284690234,0.00787702036032598,0.0702995008319467,0.974324729482951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208136097467352,24.35,1.38925068189621,0.066429418742586,3.73333333333333
"1391",24356,106,NA,133,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,-12.3445289175077,0.99,NA,NA,-25.975,NA,NA,1.1,NA,23456,25755,24429,NA,NA,24.356,NA,NA,NA
"1392",24357,104.2,NA,NA,0.716021602160216,0.0027002700270027,0.0301530153015302,0.0102122936034411,0.00713195504370751,0.0693069306930693,0.982322741778826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189888619226153,24.357,1.37191774496075,0.0421118793211816,11.1666666666667
"1393",24361,104.3,NA,NA,NA,NA,NA,0.00994962610681768,0.008479083883483,NA,0.977003222677638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.361,NA,NA,NA
"1394",24365,104.4,NA,NA,0.688674698795181,0.0168674698795181,0.0395180722891566,0.0224235629223357,0.0096360716341929,0.0510843373493976,0.964788945789522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223703170308964,24.365,1.40093566306036,0.0573827851644507,2.34285714285714
"1395",24371,104.5,NA,NA,0.718538565629229,0,0.0302210193955796,0.0192687451379331,0.0061636048112022,0.065403698691926,0.973460594817785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189209796597923,24.371,1.35477849259952,0.0420590081607031,Inf
"1396",24381,104.6,NA,NA,0.686553464892152,0.00826067003212483,0.04176227627352,NA,NA,0.0660853602569986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.381,NA,0.0608288770053476,5.05555555555556
"1397",24386,104.7,NA,NA,0.698265429608713,0.0161355385235982,0.0447761194029851,NA,NA,0.0681726502622025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.386,NA,0.0641247833622184,2.775
"1398",24390,104.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.39,NA,NA,NA
"1399",24395,104.9,NA,NA,0.719656722517368,0.0130772374335922,0.0359624029423784,NA,NA,0.0604822231303637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.395,NA,0.0499716070414537,2.75
"1400",24404,105,NA,NA,0.67008547008547,0.0209401709401709,0.0393162393162393,NA,NA,0.0747863247863248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.404,NA,0.0586734693877551,1.87755102040816
"1401",24415,105.1,NA,NA,0.738901098901099,0,0.0210989010989011,NA,NA,0.0632967032967033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.415,NA,0.0285544318857823,Inf
"1402",24420,105.2,NA,NA,0.762786596119929,0,0.0207231040564374,0.0145217201211705,0.00524655694700353,0.0617283950617284,0.978576559133069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151468216275535,24.42,1.28289689948775,0.0271676300578035,Inf
"1403",24429,105.3,NA,NA,0.723976109215017,0.00298634812286689,0.0435153583617747,0.0198789974070873,0.00956310814955251,0.0631399317406143,0.962193659910224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185872095562799,24.429,1.32904062394199,0.0601060695344726,14.5714285714286
"1404",24443,105.4,NA,NA,0.690977092099112,0.00841514726507714,0.0345956054230949,0.0119209039548023,0.00725988700564972,0.083216456287985,0.979774011299435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21527349354377,24.443,1.41795440471549,0.0500676589986468,4.11111111111111
"1405",24450,105.5,NA,NA,0.724396336386345,0.0187343880099917,0.0383014154870941,0.00996824520226425,0.00637857241474527,0.078684429641965,0.982079248930001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182932117770442,24.45,1.35572089421257,0.0528735632183908,2.04444444444444
"1406",24464,105.6,NA,NA,0.723713154421469,0,0.0391553013638363,0.0094293170515535,0.00711507213550643,0.0695116586009679,0.981239844403959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181238971637118,24.464,1.35584083059587,0.0541033434650456,Inf
"1407",24475,105.7,NA,NA,NA,NA,NA,0.0158301999891014,0.00561277314587761,NA,0.97599585853632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.475,NA,NA,NA
"1408",24490,105.8,NA,NA,NA,NA,NA,0.0152524401185395,0.00513852260678067,NA,0.978521519262663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.49,NA,NA,NA
"1409",24493,107,NA,134,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,30.3943199818964,0.99,NA,NA,-26.3,NA,NA,0.8,NA,23550,25895,24547,NA,NA,24.493,NA,NA,NA
"1410",24500,105.9,NA,NA,0.718654434250764,0.0122324159021407,0.0305810397553517,0.012622794972008,0.0114080490123587,0.0677151594582787,0.975388190556671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190281671799511,24.5,1.35724229068949,0.0425531914893617,2.5
"1411",24515,106,NA,NA,0.704596162427488,0.0138331102186524,0.0316822846943329,0.010982071767839,0.00804436756994207,0.0593485051316377,0.975976718007852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204540634940744,24.515,1.38515758394908,0.0449651678277391,2.29032258064516
"1412",24532,106.1,NA,NA,NA,NA,NA,0.0131224159626101,0.00587213134399904,NA,0.981005452693391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.532,NA,NA,NA
"1413",24540,106.2,NA,NA,0.69411223551058,0.0119595216191352,0.0358785648574057,0.0169731676358591,0.0125749033267409,0.0561177552897884,0.969773002331966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216186617715561,24.54,1.39714148911179,0.0516898608349901,3
"1414",24550,106.3,NA,NA,0.736819545649378,0.015002143163309,0.0338619802828976,0.0107228640054901,0.00500400320256205,0.0647235319331333,0.979497884021503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172706373206249,24.55,1.32935925737182,0.045956951716114,2.25714285714286
"1415",24569,106.4,NA,NA,0.708270106221548,0.0185887708649469,0.047040971168437,0.0129762790313249,0.00551009725321652,0.0705614567526555,0.979750392594429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201061398920419,24.569,1.38330050073857,0.0664167113015533,2.53061224489796
"1416",24580,106.5,NA,NA,0.721840068787618,0.00816852966466036,0.0369733447979364,0.0103477787287015,0.00500531652791826,0.060189165950129,0.983194584921808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185731135419303,24.58,1.36206706642533,0.0512209648600357,4.52631578947368
"1417",24593,106.6,NA,NA,0.709346991037132,0,0.0409731113956466,0.0123733945912081,0.0134436671191396,0.0614596670934699,0.971990184817793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198680237397253,24.593,1.37026053130451,0.0577617328519856,Inf
"1418",24602,106.7,NA,NA,0.708397534668721,0.0223420647149461,0.0315870570107858,0.0189863527450776,0.00888113345140119,0.0704930662557781,0.96895509948953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203093881190418,24.602,1.36781263636477,0.044589450788472,1.41379310344828
"1419",24616,106.8,NA,NA,0.753246753246753,0.00916730328495034,0.0393430099312452,0.0140505321794489,0.00415298915746543,0.0614973262032086,0.981274246493584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155401610951063,24.616,1.30272615482769,0.0522312373225152,4.29166666666667
"1420",24622,108,NA,135,NA,NA,NA,NA,NA,NA,NA,0.0847457627118644,31.6315374964708,0.99,NA,NA,-24.56,NA,NA,0.7,NA,23632,26017,24665,NA,NA,24.622,NA,NA,NA
"1421",24629,106.9,NA,NA,0.729323308270677,0.0180451127819549,0.037218045112782,0.00849894399348584,0.00814270083208224,0.0639097744360902,0.980890098984707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180037073177997,24.629,1.34493178520584,0.0510309278350515,2.0625
"1422",24638,107,NA,NA,0.754352763058289,0.0143830431491294,0.0317940953822861,0.0156006652060291,0.00797191352321622,0.0616956850870553,0.973602935353589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158474495886412,24.638,1.29064674119628,0.0421475163070748,2.21052631578947
"1423",24649,107.1,NA,NA,0.76671675432006,0.00187828700225394,0.0300525920360631,0.0165945350713206,0.0108837614279495,0.0631104432757325,0.971241260979795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147818983851119,24.649,1.26675366816669,0.0391964723174914,16
"1424",24660,107.2,NA,NA,0.763649962602842,0.00411368735976066,0.0351533283470456,0.0165997761214405,0.00947388538509842,0.0703066566940913,0.971004996314194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146721989792044,24.66,1.27153151819009,0.0460333006856024,8.54545454545454
"1425",24671,107.3,NA,NA,0.7801766437684,0.00457965325482499,0.0444880601897285,0.0179339611673061,0.0103767003836763,0.0696761530912659,0.967329380304616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135623388654372,24.671,1.23988507991246,0.0570230607966457,9.71428571428571
"1426",24686,107.4,NA,NA,0.768160741885626,0,0.0540958268933539,0.0153141905950895,0.00632542655014565,0.0680061823802164,0.9752531557775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129033562139681,24.686,1.2695951545031,0.0704225352112676,Inf
"1427",24696,107.5,NA,NA,0.77421423989737,0.00801796023091726,0.0458627325208467,0.0172257991641252,0.00742686095109003,0.0651058370750481,0.969586580820061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13785371819808,24.696,1.25234919593908,0.0592377796188898,5.72
"1428",24709,107.6,NA,NA,0.77436540269508,0.0084612973989345,0.0501410216233156,0.0148494828682036,0.00924481423701392,0.0727044813538076,0.971109955509331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132225399026009,24.709,1.2540719822057,0.0647511129097531,5.92592592592593
