Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000247.spe,257.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42208.26563,1.16,18,27,139,17,9,0,338,11,250,2312,168,34,41148,538,265,101,114,0,475,620,354,2528,0,32,0,82,141,81,70,19,309,0,121,52320,12514,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000248.spe,258.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41695.69141,1.22,0,0,112,15,0,0,297,11,212,2115,118,81,39233,446,433,0,47,0,410,215,175,2232,0,12,0,45,146,111,59,16,120,0,58,52391,12814,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000249.spe,259.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41678.91016,1.09,14,46,154,10,0,0,348,27,191,2089,182,47,38396,610,320,0,74,0,438,569,228,2750,0,19,0,54,140,89,55,0,152,0,53,52583,12974,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000250.spe,260.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41360.78125,1.19,0,26,107,0,14,14,351,14,176,2090,193,88,39402,595,367,81,189,0,253,469,284,2699,0,8,0,44,98,87,44,62,314,85,68,53322,12775,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000251.spe,261.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42165.37109,1.13,10,56,124,16,22,5,346,28,196,2266,187,0,40113,521,300,0,83,0,375,651,357,2890,0,39,0,44,123,90,95,39,294,36,115,52993,13042,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000252.spe,262.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42181.85938,1.13,24,29,97,33,17,5,325,0,225,2126,178,29,39412,562,323,0,123,0,152,573,325,2258,0,32,0,61,115,96,82,0,210,0,70,53477,12625,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000253.spe,263.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41974.08984,1.11,15,8,108,13,0,0,339,21,184,2246,188,36,39641,536,269,8,127,0,325,472,347,2480,0,16,0,55,89,112,91,29,324,52,165,54249,12680,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000254.spe,264.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41646.46875,1.11,0,0,116,0,5,0,364,10,206,2005,142,67,37025,538,815,0,118,12,108,636,270,2795,0,21,0,69,113,87,90,13,136,0,123,54114,13075,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000255.spe,265.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40972.91406,1.17,0,6,115,30,12,9,368,8,172,1940,144,73,35438,559,423,0,35,0,231,301,321,2565,0,7,0,53,126,105,27,11,56,0,74,53524,12775,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000256.spe,266.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41564.99219,1.03,0,8,91,8,0,0,339,12,173,1996,178,26,37423,561,338,14,179,0,275,625,436,2636,0,20,0,25,139,86,68,33,235,37,103,53187,12773,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000257.spe,267.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40941.83984,1.16,34,34,115,30,0,8,356,0,205,1906,118,65,33789,536,353,0,36,0,175,496,389,2877,0,36,0,21,112,137,59,0,192,25,0,53365,13012,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000258.spe,268.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41602.41016,1.14,35,46,124,29,0,0,352,7,182,1745,139,52,35711,613,271,0,0,0,93,501,515,2789,0,25,18,21,102,114,76,97,248,101,129,54181,12995,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000259.spe,269.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41367.28516,1.03,0,25,56,0,0,0,340,14,158,1827,116,24,35920,515,320,0,34,0,265,459,426,3269,0,6,0,19,97,119,70,0,170,0,151,53356,12558,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000260.spe,270.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41403.97266,1.17,0,0,98,15,25,5,369,19,182,1833,81,45,35636,600,401,0,0,0,444,405,227,2780,0,22,0,37,110,146,72,0,38,0,28,54275,12854,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000261.spe,271.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40713.74219,1.1,0,12,91,0,6,0,395,0,195,1833,147,45,33747,537,264,0,107,0,291,557,304,3053,0,27,19,61,82,66,37,0,236,88,57,54306,12886,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000262.spe,272.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40495.02734,1.12,0,50,112,7,11,0,330,0,192,1790,86,0,32883,545,433,0,120,0,182,514,246,2558,0,0,0,58,127,69,42,0,242,9,58,54346,12627,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000263.spe,273.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40590.70313,1.13,0,5,151,11,6,0,363,25,167,1748,127,13,33536,574,389,0,0,0,375,506,225,3315,5,39,0,8,107,103,59,0,54,17,128,52545,12240,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000264.spe,274.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40619.05469,1.17,33,30,81,39,8,5,369,7,134,1650,183,70,33700,545,358,30,26,0,325,511,406,2546,0,0,24,71,62,60,51,0,118,41,25,53396,12661,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000265.spe,275.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40748.17188,1.18,0,12,90,12,0,0,364,0,162,1733,133,70,34672,523,352,0,11,0,341,544,170,2489,0,12,0,89,136,54,54,33,93,0,14,53239,12516,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000266.spe,276.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40223.37109,1.06,13,31,81,19,0,7,349,9,169,1675,162,50,34126,546,450,25,107,0,243,597,365,2874,0,11,0,54,91,65,54,22,0,12,111,52602,12579,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000267.spe,277.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40834.82813,1.14,0,0,136,32,22,0,369,9,177,1788,163,109,34703,612,412,13,0,0,205,494,181,2952,0,26,0,27,95,111,50,18,118,69,0,52700,12671,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000268.spe,278.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41438.19922,1.17,0,47,138,45,17,0,340,10,199,1949,176,54,37592,567,427,0,73,0,242,512,409,2285,0,15,0,64,86,93,46,15,129,12,119,53662,12723,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000269.spe,279.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42064.06641,1.09,0,0,56,0,0,0,335,11,154,1974,151,34,39169,501,358,0,0,0,437,431,374,2901,0,20,0,9,113,138,75,56,213,0,0,54511,12836,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000270.spe,280.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,40715.13672,1.19,0,0,115,9,7,0,389,8,199,1873,119,0,35599,600,343,0,0,0,233,674,286,2266,0,5,0,43,111,129,37,0,201,0,32,54072,12920,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000271.spe,281.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,39369.29297,1.21,0,43,123,0,0,0,365,17,164,1727,134,38,35213,564,341,0,92,0,295,597,344,2311,0,0,0,63,87,75,60,0,304,92,66,51298,12005,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000272.spe,282.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40752.82813,1.14,15,32,61,24,0,0,364,9,154,1538,110,0,35016,540,340,6,0,0,183,501,408,2376,0,15,25,60,99,101,71,0,207,23,17,52810,12424,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000273.spe,283.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41702.85547,1.18,0,27,90,13,0,0,377,4,198,1812,142,59,37564,552,462,94,120,0,207,638,350,2508,0,24,31,37,98,99,63,97,161,0,48,55085,12807,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000274.spe,284.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40250.78516,1.14,0,0,116,13,0,0,374,30,171,1710,94,64,34275,605,337,121,0,0,161,528,456,2474,0,19,9,25,92,107,58,74,340,0,33,53157,12444,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000275.spe,285.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40238.11719,1.19,0,8,128,0,9,0,388,5,167,1794,123,63,35291,538,485,112,51,0,218,567,319,2490,9,0,0,41,104,71,60,0,77,0,71,53606,12639,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000276.spe,286.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40679.19922,0.98,0,0,69,0,0,0,353,18,173,1907,86,0,36292,502,439,0,125,0,293,469,388,2416,0,0,0,64,168,52,32,72,0,0,48,53437,12540,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000277.spe,287.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40790.97266,1.14,8,32,111,17,10,0,381,11,172,1872,158,77,35747,593,397,0,88,0,289,576,323,2392,0,26,0,30,104,98,42,31,120,0,0,54350,12448,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000278.spe,288.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41160.15625,1.14,14,0,111,28,12,0,387,17,205,1784,156,12,35398,504,282,0,121,0,257,368,365,2674,0,20,0,88,127,54,44,30,231,23,134,53711,12648,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000279.spe,289.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40310.64063,1.09,21,32,138,11,25,0,370,31,165,1529,136,45,31226,616,378,101,156,0,271,318,191,2492,0,18,42,32,77,96,52,148,213,0,0,53847,12660,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000280.spe,290.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40210.83594,1.19,0,18,111,32,8,21,387,30,148,1511,125,7,31839,683,484,97,170,0,318,740,497,2121,0,0,42,46,67,69,52,42,249,83,145,54373,12623,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000281.spe,291.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40616.25391,1.17,8,48,118,15,0,0,379,0,161,1643,145,37,32535,488,360,0,131,0,206,644,428,2553,0,10,23,55,63,26,37,17,235,0,71,54355,12364,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000282.spe,292.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,39598.95703,1.16,4,11,117,21,0,0,342,0,170,1568,99,27,30719,628,422,27,35,0,315,518,400,2597,0,0,0,16,100,63,39,0,253,0,31,53678,12249,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000283.spe,293.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,39199.59766,1.26,0,30,136,33,0,9,363,12,156,1393,137,12,27633,545,541,35,0,0,171,628,384,2032,0,0,0,30,75,60,33,0,0,16,60,54843,12641,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000284.spe,294.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,39558.29688,1.11,17,19,129,39,4,8,393,13,158,1538,68,8,29759,510,375,39,121,0,329,439,368,2070,0,0,0,42,69,89,42,49,276,0,63,54327,12194,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000285.spe,295.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,39300.50781,1.14,0,0,94,6,6,0,388,22,178,1424,120,27,28958,578,449,45,154,0,268,635,409,2403,0,0,30,68,33,63,56,71,165,0,57,53900,12703,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000286.spe,296.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,39522.96875,1.14,0,40,99,32,12,17,413,8,164,1477,119,54,27336,599,434,0,40,0,236,549,393,2537,0,6,0,50,84,65,41,7,56,0,16,53998,12496,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000287.spe,297.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,39752.41016,1.15,6,29,120,38,22,0,407,16,220,1504,109,0,30677,474,393,7,170,0,76,380,492,2899,0,29,0,0,86,109,46,0,169,47,0,53080,12663,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000288.spe,298.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40333.14063,1.13,0,0,84,22,0,7,387,14,168,1567,112,53,31335,469,383,0,59,0,168,465,348,2860,0,9,0,30,98,96,34,18,274,0,59,53084,12675,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000289.spe,299.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40730.625,1.1,12,0,92,0,0,0,339,15,189,1708,131,71,34511,659,478,229,0,0,343,713,326,2366,0,6,31,33,75,75,49,121,249,0,83,55371,12800,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000290.spe,300.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40395.22266,1.12,0,0,136,0,14,0,404,33,221,1822,137,0,34684,548,535,37,5,0,257,422,157,2518,0,0,0,38,80,63,75,0,42,0,6,52517,12459,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000291.spe,301.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40928.73438,1.03,16,46,113,7,25,0,373,0,151,1819,115,23,35566,479,536,34,0,0,231,361,312,2953,0,0,0,56,83,81,59,28,0,0,60,53767,12574,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000292.spe,302.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41878.99219,1.16,0,31,168,21,18,6,342,0,222,2137,176,46,39856,558,516,44,0,0,289,383,161,2537,4,9,0,40,114,77,37,31,179,0,41,53249,12683,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000293.spe,303.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,40769.625,1.06,5,31,128,23,14,6,325,23,193,1796,125,12,35821,494,491,82,129,0,206,581,359,2714,0,31,42,12,92,108,49,0,131,68,66,53130,12998,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000294.spe,304.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41036.5,1.17,0,14,140,15,0,0,349,0,173,1821,201,40,35991,551,496,0,0,0,189,561,246,2406,0,17,0,34,127,64,46,32,215,58,0,53843,12671,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000295.spe,305.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41109.6875,1.28,19,38,136,28,8,0,361,24,239,2016,149,22,36936,639,483,0,145,0,432,478,306,2865,0,21,0,6,144,107,52,50,277,0,73,53466,12812,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000296.spe,306.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40456.44531,1.13,0,18,133,6,0,10,390,5,187,1788,138,74,35548,625,481,98,203,10,293,400,333,2701,0,20,6,51,73,90,55,81,220,77,16,52130,12715,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000297.spe,307.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40369.38281,1.11,0,12,86,46,16,0,353,27,190,1588,119,0,32744,620,537,0,75,0,196,438,327,2662,8,20,0,39,128,99,38,0,34,0,47,53592,12412,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000298.spe,308.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40059.35547,1.13,0,0,121,17,0,8,401,0,162,1590,164,0,32853,499,427,23,48,0,426,575,278,2606,0,16,0,33,105,63,33,10,91,70,32,52797,12235,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000299.spe,309.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40230.16016,1.07,0,7,93,30,30,0,391,9,166,1767,174,74,34255,608,649,93,25,0,175,375,199,2268,0,22,0,48,104,90,63,47,0,44,0,53268,12800,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000300.spe,310.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41255.71875,1.12,8,35,85,30,0,0,362,0,162,1737,121,18,35562,547,541,46,149,0,200,471,284,2348,0,6,0,41,90,115,66,60,194,0,50,53990,12722,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000301.spe,311.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41771.68359,1.14,38,31,78,40,0,0,386,14,142,1868,116,0,37911,573,551,56,0,0,193,399,328,2599,0,4,0,27,94,111,76,0,187,0,140,53728,12738,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000302.spe,312.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41181.09766,1.14,4,11,67,36,26,0,369,24,177,1798,160,16,37235,553,459,62,113,6,515,474,451,2361,0,0,20,18,93,99,34,84,236,73,66,53106,12532,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000303.spe,313.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41060.69141,1.13,0,26,103,35,7,0,389,0,146,1811,190,51,37204,566,501,71,153,0,341,729,354,1859,7,21,0,19,91,106,62,12,266,61,124,53899,12596,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000304.spe,314.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42049.21875,1.07,13,41,80,15,11,0,348,36,181,2009,148,21,39459,537,617,0,125,0,167,565,497,2317,0,19,0,58,123,98,72,0,119,34,42,54240,12529,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000305.spe,315.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41824.14063,1.09,0,25,62,39,0,0,313,7,163,1796,120,0,38548,547,478,97,58,0,320,334,219,2461,0,33,27,67,63,80,77,82,318,0,35,53437,12702,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000306.spe,316.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41397.89453,1.11,38,21,51,9,13,0,353,7,210,1907,83,64,36883,538,661,43,41,0,302,591,394,2322,0,5,0,31,155,133,38,0,5,0,52,54719,12855,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000307.spe,317.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41396.39453,1.33,16,7,99,7,0,0,325,4,181,1918,125,39,37926,562,462,11,17,0,425,648,355,2452,0,0,0,71,101,92,54,33,281,0,130,53651,13148,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000308.spe,318.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40143.42578,1.12,0,17,75,19,25,6,372,21,141,1752,178,54,35565,624,463,53,119,0,347,608,328,1980,0,15,0,45,67,53,63,43,105,104,23,52781,12269,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000309.spe,319.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40074.92969,1.18,0,0,53,10,14,0,383,8,162,1625,139,37,33280,526,481,113,111,0,357,617,325,2669,0,0,49,44,67,99,79,0,174,0,83,51742,12395,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000310.spe,320.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40521.42188,1.17,15,33,102,18,19,0,354,0,173,1703,92,36,35153,537,566,76,0,0,228,552,294,2694,0,0,0,19,125,90,34,38,74,0,58,52636,12235,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000311.spe,321.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40806.19141,1.07,33,36,72,27,0,0,360,0,146,1619,94,49,34335,501,441,155,0,0,263,610,424,2328,0,11,0,60,85,82,52,6,234,34,14,53286,12576,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000312.spe,322.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40162.83594,1.13,0,36,42,30,0,4,418,0,168,1552,110,50,33614,484,616,116,118,0,320,514,414,2958,0,14,0,57,112,113,64,9,182,75,146,52265,12740,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000313.spe,323.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40415.39844,1.14,0,0,22,15,17,0,381,6,145,1552,141,37,33566,502,524,0,14,0,184,343,386,3037,0,10,0,36,104,75,27,0,219,10,0,53456,12434,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000314.spe,324.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40604.85156,1.04,16,0,80,0,0,0,381,0,108,1708,184,49,34455,534,451,0,68,0,306,574,299,2413,0,6,0,15,119,71,42,4,142,0,42,54090,12472,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000315.spe,325.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40585.52734,1.18,0,30,112,18,0,0,362,27,169,1686,117,60,35922,610,526,7,200,0,110,479,315,3027,0,16,0,10,135,106,38,78,157,0,13,51909,12415,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000316.spe,326.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40441.10156,1.26,0,6,67,4,6,0,382,18,154,1591,117,12,33192,711,467,0,5,0,379,461,294,1960,0,12,0,49,107,66,52,98,0,0,0,53876,12981,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000317.spe,327.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,39995.37891,1.1,38,0,112,38,43,25,407,0,148,1503,88,42,33150,485,410,83,126,0,321,551,224,2063,0,19,0,41,116,104,59,213,173,25,9,52305,12437,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000318.spe,328.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40082.64844,1.15,36,35,82,20,27,14,388,15,106,1429,137,79,31214,563,372,56,0,5,296,620,595,2682,0,7,19,51,59,65,57,58,226,0,92,54477,12875,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000319.spe,329.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40283.79688,1.14,0,0,67,32,28,0,368,12,145,1593,111,22,32021,575,573,82,0,0,293,631,297,2194,0,7,0,39,120,88,40,67,64,0,51,53222,12730,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000320.spe,330.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40406.55859,1.08,0,18,91,25,5,0,385,20,144,1496,132,82,31938,543,402,69,22,0,165,621,235,2659,0,0,0,95,100,37,33,78,117,0,40,53766,12670,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000321.spe,331.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40641.63281,1.13,9,40,111,13,0,8,396,19,169,1731,200,50,35300,577,368,54,152,0,398,464,349,2407,5,33,16,59,107,93,61,38,211,0,48,53337,12789,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000322.spe,332.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,39920.46094,1.16,0,16,81,9,0,0,400,17,135,1476,102,36,30984,546,356,84,55,0,321,529,473,2765,0,27,0,44,84,110,55,110,144,7,20,54257,12717,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000323.spe,333.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40540.21875,1.08,26,32,88,26,0,0,392,0,148,1761,126,22,34382,492,382,50,108,0,79,540,190,2234,0,8,0,48,127,66,64,42,75,0,104,53596,12345,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000324.spe,334.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40168.25391,1.13,16,49,92,14,0,0,433,9,175,1568,119,13,33929,536,318,81,60,0,242,358,282,2123,0,0,41,63,79,77,35,92,324,0,99,53259,12392,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000325.spe,335.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,40425.72266,1.03,0,0,48,24,5,0,378,0,144,1681,85,20,34958,537,528,6,101,0,168,491,228,2228,0,0,0,60,66,85,64,0,161,0,64,53207,12656,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000326.spe,336.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41151.59766,1.13,0,0,47,0,13,0,351,0,140,1730,148,0,36201,585,537,0,226,0,197,580,252,2126,0,0,0,55,147,85,29,50,0,0,119,53434,12621,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000327.spe,337.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40400.01172,1.08,0,7,102,6,0,9,384,0,148,1697,117,46,34529,412,326,22,73,0,131,545,0,2090,0,12,0,45,96,77,54,75,183,0,50,53301,12339,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000328.spe,338.81,6.85,1,0.018659,-0.003656,0.010017,0.091706,40216.77734,1.15,0,18,74,5,0,0,373,13,178,1478,134,59,33392,590,601,78,40,51,43,625,397,2693,0,6,46,68,43,67,74,32,0,0,110,52948,12694,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000329.spe,339.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40871.89844,1.07,0,45,92,11,0,4,325,0,189,1740,130,17,36215,605,422,0,99,0,312,681,448,2404,0,17,28,36,76,88,61,47,53,60,15,53910,12774,Mo,3
